T1,V1,W1
1510144200,231.1354202,233.3133644
1510147800,233.5810732,234.8346203
1510151400,233.6062573,235.6312393
1510155000,234.1560026,236.0441268
1510158600,231.6647216,232.7332875
1510162200,233.9740142,236.2637792
1510165800,233.5900433,235.1343938
1510169400,235.9736042,237.4305692
1510173000,232.7867493,234.6836289
1510176600,236.3442683,238.0886894
1510180200,237.2319346,238.8317836
1510183800,235.7047253,236.6897553
1510187400,232.7137343,232.92373
1510191000,230.8869176,231.651121
1510194600,232.2365472,234.5953423
1510198200,228.2041125,229.3267445
1510201800,227.9004147,230.0671752
1510205400,234.7180898,236.3760246
1510209000,239.4657792,241.3610299
1510212600,241.5779948,243.5119067
1510216200,236.6045315,238.4453464
1510219800,234.6677008,236.5463422
1510223400,231.0243775,232.427851
1510227000,235.8030942,236.7342443
1510230600,233.4844619,235.0470228
1510234200,232.5972034,234.1454076
1510237800,231.8341389,234.2358723
1510241400,232.7627237,234.9842032
1510245000,232.7722157,234.4860797
1510248600,232.1816851,233.9118029
1510252200,236.5992189,238.2187468
1510255800,234.2005107,236.5533843
1510259400,235.4043012,237.1668224
1510263000,233.3188266,235.0947322
1510266600,233.4120904,234.9205857
1510270200,232.8584996,234.2562565
1510273800,230.4659846,231.2882343
1510277400,231.8872356,232.2245674
1510281000,232.5651643,233.4158832
1510284600,229.793994,230.8416859
1510288200,229.4734025,231.0963799
1510291800,231.3012125,232.8355379
1510295400,232.2454121,233.7104749
1510299000,232.2353972,233.3906617
1510302600,230.6401718,232.8051125
1510306200,230.3482199,231.3752448
1510309800,231.8730051,233.0672955
1510313400,234.0307859,235.3242222
1510317000,232.7908232,234.473762
1510320600,234.6558144,236.3492443
1510324200,235.0419564,236.9454356
1510327800,234.1622124,235.5546626
1510331400,235.1096758,237.3051251
1510335000,233.9872573,234.9032344
1510338600,235.4913804,236.1338838
1510342200,236.0967019,237.4689837
1510345800,236.7973223,238.3588621
1510349400,236.6081181,238.0088009
1510353000,233.3224011,234.5507961
1510356600,231.6629567,233.4284604
1510360200,232.2767739,234.3280296
1510363800,227.3282782,228.8657415
1510367400,231.0730491,232.096953
1510371000,230.9764738,231.6307171
1510374600,232.2027685,232.0901095
1510378200,225.8252208,227.7981146
1510381800,232.8504896,234.9550638
1510385400,231.9801188,232.4901787
1510389000,227.6262797,228.8005295
1510392600,230.6921217,232.2548274
1510396200,231.2320047,232.6766218
1510399800,232.4056355,234.3892056
1510403400,230.2762822,232.3976256
1510407000,230.5616628,232.4652325
1510410600,234.5361435,236.6949534
1510414200,234.5206639,237.0095308
1510417800,235.3871257,237.4643168
1510421400,232.5075381,235.1788346
1510425000,231.3395547,233.2094643
1510428600,232.660907,234.6246173
1510432200,230.7839724,232.9514791
1510435800,234.5214364,236.8322083
1510439400,234.9335864,236.7139835
1510443000,234.4860833,236.1024671
1510446600,233.7613707,235.2794577
1510450200,232.2913231,232.9136051
1510453800,231.0617331,231.9935127
1510457400,232.2119869,232.9121559
1510461000,230.4403276,231.9410445
1510464600,227.0549423,228.2887647
1510468200,230.7952593,232.7043179
1510471800,234.1192026,236.9011797
1510475400,231.5807737,233.1318973
1510479000,234.4835898,236.5810469
1510482600,235.3356779,236.6515008
1510486200,233.1466472,234.459337
1510489800,224.5575575,226.0064993
1510493400,233.1833512,234.7605939
1510497000,234.6815928,236.0756712
1510500600,233.7985143,235.6341596
1510504200,234.9918988,238.2218479
1510507800,235.5891251,238.5087039
1510511400,233.6864671,237.2218783
1510515000,233.3577539,236.0751216
1510518600,236.6443628,239.2370157
1510522200,237.7256953,240.2329641
1510525800,237.0644686,239.3621216
1510529400,235.1279383,237.0346199
1510533000,233.4423394,234.6963365
1510536600,231.0547863,232.3871427
1510540200,230.3980268,231.5962718
1510543800,232.5195597,231.9559395
1510547400,230.6195955,232.713305
1510551000,231.1165454,232.2143575
1510554600,234.4365091,235.9854476
1510558200,234.7024444,236.4185152
1510561800,230.4064624,232.1745259
1510565400,231.6488923,233.3862486
1510569000,232.5291933,234.1233987
1510572600,234.4698058,236.2657061
1510576200,232.7712041,234.8624835
1510579800,232.6238044,234.6494977
1510583400,234.8149627,236.8487191
1510587000,233.1750475,234.826268
1510590600,228.5791025,231.0478852
1510594200,230.5288635,232.8506379
1510597800,236.7770619,238.9258639
1510601400,233.9799532,235.8852317
1510605000,235.6645412,237.8834031
1510608600,225.8018528,227.4756972
1510612200,230.4362439,232.3662854
1510615800,235.1938203,236.7876244
1510619400,232.4387631,233.0516207
1510623000,231.0392211,232.2704201
1510626600,233.1404936,234.0355368
1510630200,230.6525613,231.8156546
1510633800,230.1052588,232.3192116
1510637400,230.3753113,231.7513883
1510641000,229.7339118,231.2675131
1510644600,229.7715681,231.244341
1510648200,231.5035863,233.3771072
1510651800,230.5991473,232.4132454
1510655400,230.5685187,232.3196423
1510659000,233.0270305,234.7320478
1510662600,232.6760821,234.6669761
1510666200,232.6582872,234.514168
1510669800,234.427266,236.3986702
1510673400,234.3516956,236.4159079
1510677000,230.3156305,232.4560178
1510680600,229.8301549,232.1530831
1510684200,234.5702246,237.0804074
1510687800,236.4026701,238.8885212
1510691400,236.8858697,239.1537685
1510695000,236.1467229,238.6886954
1510698600,234.4422432,236.3833064
1510702200,232.5662357,234.3779559
1510705800,226.8294863,227.7545949
1510709400,231.5632016,232.325332
1510713000,230.0935741,231.0898763
1510716600,227.6961534,227.9517875
1510720200,234.608021,235.6575735
1510723800,232.413623,234.1841479
1510727400,233.9324497,234.9903843
1510731000,235.2239906,235.9986289
1510734600,231.9443195,233.5261251
1510738200,230.095471,231.4750851
1510741800,228.1954017,229.9277451
1510745400,233.981524,235.4341681
1510749000,231.1958323,233.506383
1510752600,232.35879,234.6109007
1510756200,231.5378515,233.6788435
1510759800,233.5565825,236.7313623
1510763400,230.38835,232.9854158
1510767000,235.5469162,238.1750674
1510770600,236.1513921,238.9731422
1510774200,236.514284,239.2314731
1510777800,236.8103461,239.6886015
1510781400,236.5939365,239.081618
1510785000,234.3124386,236.6322115
1510788600,232.0607031,233.496996
1510792200,231.5015976,232.301949
1510795800,231.3882826,232.9920746
1510799400,233.6524731,235.2762709
1510803000,229.816697,230.9114335
1510806600,228.1703558,230.1299394
1510810200,230.9665381,232.7239285
1510813800,232.0964505,233.8268285
1510817400,232.8844765,234.5702453
1510821000,230.752692,233.3218145
1510824600,232.3679212,234.2444965
1510828200,234.094396,235.528357
1510831800,235.443864,237.4391224
1510835400,234.5527399,236.5920484
1510839000,234.9387153,236.7194583
1510842600,235.0242821,237.051625
1510846200,235.3711041,237.8599499
1510849800,230.3597654,232.8311112
1510853400,234.8836383,238.4743257
1510857000,236.3063431,239.6730553
1510860600,235.849854,238.7051493
1510864200,236.3486252,239.4939212
1510867800,237.2819318,240.1423937
1510871400,234.3368894,236.9426449
1510875000,232.0583375,233.8829754
1510878600,231.9368795,233.2269911
1510882200,231.1369433,231.9999032
1510885800,231.2703727,231.5158472
1510889400,233.4135298,234.241447
1510893000,232.5338741,235.023709
1510896600,232.4483071,234.3261649
1510900200,234.6334625,235.4438777
1510903800,233.5954202,236.0402062
1510907400,231.2816605,232.612286
1510911000,230.5644078,232.315427
1510914600,231.4383397,232.8109248
1510918200,232.8507669,234.4992366
1510921800,230.9359754,232.7134565
1510925400,233.2332252,235.217024
1510929000,235.8038247,237.8952519
1510932600,236.2201769,238.4501617
1510936200,232.284906,235.0129054
1510939800,235.754997,238.3731694
1510943400,235.4590505,238.3327891
1510947000,235.583348,238.590705
1510950600,236.544598,239.5121787
1510954200,237.161799,240.35257
1510957800,237.1400011,240.1746072
1510961400,235.6146175,237.9905709
1510965000,233.119734,234.8238072
1510968600,231.6500545,232.864478
1510972200,228.1392206,229.1828908
1510975800,232.0329729,233.9727484
1510979400,230.3191883,232.6076762
1510983000,229.2866502,230.3689505
1510986600,234.5567369,236.1942509
1510990200,234.5275431,237.2072906
1510993800,231.9995867,233.1446621
1510997400,229.0492726,230.5954992
1511001000,226.4678331,228.0227817
1511004600,234.6943655,236.3019447
1511008200,233.1189412,235.4322336
1511011800,234.602667,236.9551462
1511015400,235.6640752,237.8779612
1511019000,235.2311525,237.9046653
1511022600,234.0407779,237.1473344
1511026200,230.5554663,234.0693869
1511029800,229.761134,233.1904511
1511033400,232.1277922,235.3888995
1511037000,232.7716181,235.7467969
1511040600,233.6024632,236.4586098
1511044200,231.4394919,234.0868199
1511047800,233.3677021,235.7628105
1511051400,231.6480347,233.7492109
1511055000,231.3024418,232.616606
1511058600,231.4583989,232.8177591
1511062200,230.182711,232.4597682
1511065800,229.9211775,231.9105722
1511069400,229.4428813,230.0832428
1511073000,232.9150467,235.8446313
1511076600,233.9315437,235.4235396
1511080200,232.8342462,234.731001
1511083800,233.1109037,234.2570302
1511087400,230.8694564,232.811655
1511091000,229.2381455,231.7783354
1511094600,229.6408139,233.086022
1511098200,230.2605088,232.5906435
1511101800,232.1884592,234.4083573
1511105400,233.3425747,236.3733878
1511109000,235.4670625,238.3014653
1511112600,235.4385863,238.9927042
1511116200,234.6974854,237.9450401
1511119800,236.5341261,239.8063773
1511123400,237.3072559,240.6414342
1511127000,234.8330678,238.0487691
1511130600,234.3362354,237.4829618
1511134200,232.4507142,234.8567421
1511137800,231.06023,231.8312683
1511141400,230.4837634,232.4385649
1511145000,231.6850868,233.7413095
1511148600,231.5094488,232.8320544
1511152200,228.8616834,230.3404139
1511155800,231.3647529,233.1027473
1511159400,233.0749918,235.1571581
1511163000,234.414307,235.991287
1511166600,230.5932511,232.2679527
1511170200,229.9272306,231.2995579
1511173800,232.7109357,234.5014071
1511177400,235.7977028,236.9839323
1511181000,236.3886777,238.7722582
1511184600,234.7793884,236.5760795
1511188200,233.4447972,235.9543177
1511191800,233.4264773,236.3088766
1511195400,231.4211819,233.9830132
1511199000,233.9085223,236.4661046
1511202600,236.0274876,238.6581895
1511206200,235.3139181,238.0650418
1511209800,236.4349284,239.3018377
1511213400,235.8332573,238.793146
1511217000,233.9873124,236.9480772
1511220600,231.1736971,233.598188
1511224200,231.2520116,231.9396841
1511227800,228.9725428,230.5918065
1511231400,229.9407202,231.5475115
1511235000,228.8688276,230.0906621
1511238600,229.8338684,232.3953386
1511242200,231.3990223,233.7456661
1511245800,234.5482394,236.7595872
1511249400,235.6428329,237.8124624
1511253000,231.1972521,233.7111852
1511256600,230.5926696,232.2562103
1511260200,231.4279358,233.1367985
1511263800,234.5342279,236.4222141
1511267400,233.15448,235.858682
1511271000,235.1393579,237.5489455
1511274600,234.5903479,236.9266269
1511278200,233.7813812,236.9462421
1511281800,235.5821117,238.3189263
1511285400,229.97263,233.7071832
1511289000,231.5791174,235.4478602
1511292600,233.4152627,236.7486898
1511296200,234.6024704,237.9910017
1511299800,235.9057419,238.9522699
1511303400,235.9857912,239.1830857
1511307000,233.800415,235.9925452
1511310600,231.2548918,231.6242413
1511314200,230.7152079,232.4440339
1511317800,230.6668938,232.5060993
1511321400,231.4071899,232.0042596
1511325000,232.7166748,234.7681432
1511328600,232.2726871,234.1244104
1511332200,235.2736622,237.4095454
1511335800,233.6338534,235.0192746
1511339400,230.0857473,232.0740423
1511343000,232.3287343,234.1601284
1511346600,233.8652318,236.265181
1511350200,237.1204346,239.4275609
1511353800,232.2891819,234.2271607
1511357400,230.6734238,232.8156618
1511361000,233.0513079,235.6047732
1511364600,231.1695878,234.7943033
1511368200,234.7547755,237.998701
1511371800,235.9487152,238.7114226
1511375400,234.9488267,237.569877
1511379000,234.7130015,237.2205564
1511382600,235.8580639,238.6898223
1511386200,236.7025152,239.606595
1511389800,234.0008866,236.3876711
1511393400,231.832251,233.3824087
1511397000,231.7298731,232.054185
1511400600,231.5404079,232.0321724
1511404200,231.1109738,232.5623579
1511407800,230.7324626,232.3865423
1511411400,231.308583,232.2114642
1511415000,233.1991837,235.6802897
1511418600,235.1802643,237.5223012
1511422200,236.5604101,238.1566111
1511425800,233.0435822,235.3088745
1511429400,232.8821072,234.9130687
1511433000,232.6193907,234.7429957
1511436600,235.8983556,237.6499668
1511440200,234.998318,236.9883737
1511443800,235.1239171,237.6351287
1511447400,234.5779956,237.5087622
1511451000,230.6845069,234.2107241
1511454600,232.59969,235.0146554
1511458200,234.2765572,237.1100337
1511461800,236.2859548,238.9969826
1511465400,236.0691446,238.9668774
1511469000,236.2923526,239.0416802
1511472600,235.6975633,238.1482434
1511476200,235.6738943,237.9874239
1511479800,233.5775231,235.94001
1511483400,230.7327603,231.5463379
1511487000,229.8710019,232.0529939
1511490600,230.2195184,232.2017516
1511494200,226.9724826,228.324107
1511497800,232.901536,235.4881142
1511501400,232.4596473,234.9236854
1511505000,235.6485434,237.4711545
1511508600,235.7507524,237.2466139
1511512200,231.871008,234.2825987
1511515800,231.3255232,233.9491403
1511519400,232.2066811,234.1829122
1511523000,234.3547195,236.3325137
1511526600,231.9993039,233.914012
1511530200,232.6760022,234.7702879
1511533800,235.501064,238.435349
1511537400,231.3229012,234.5365843
1511541000,232.4557877,235.334374
1511544600,234.8325373,238.90955
1511548200,234.5119263,238.2167221
1511551800,236.7861033,239.7171773
1511555400,236.2033434,238.8040577
1511559000,235.0958908,237.5033218
1511562600,234.8277304,237.3371629
1511566200,232.7499605,235.0633071
1511569800,231.3415222,233.2515696
1511573400,230.6042507,232.5970759
1511577000,229.9744659,231.5110469
1511580600,232.7634767,236.2407516
1511584200,230.7848394,233.4217143
1511587800,230.6348914,231.8118823
1511591400,233.3688471,234.8845901
1511595000,232.8971784,234.0269475
1511598600,230.9208744,232.4090606
1511602200,231.9801888,233.8886618
1511605800,233.2294575,234.7647008
1511609400,235.1337797,236.7122848
1511613000,232.4455806,234.8732498
1511616600,233.6793895,235.8097236
1511620200,235.0881433,238.9143903
1511623800,234.1761295,237.6718131
1511627400,230.6380213,232.6688599
1511631000,232.1540608,234.5992143
1511634600,233.7695396,236.6649932
1511638200,236.1147705,238.8935789
1511641800,235.6538791,238.7575878
1511645400,234.6391037,237.2269365
1511649000,231.9426131,234.7877456
1511652600,233.4974321,236.390007
1511656200,231.6287234,233.8390066
1511659800,231.3598977,232.3369197
1511663400,231.1773906,233.0409114
1511667000,230.6940974,232.6576806
1511670600,229.0146507,230.3853854
1511674200,230.3196185,231.7783323
