,T1,V1,W1,CNumber,Closeness_Value
2624,1512199800.0,236.3204,237.3917247,5.0,0.15347910071970608
1604,1499056200.0,228.74056650000003,232.18170310000002,5.0,0.17804441146566077
2625,1511476200.0,235.6738943,237.98742389999998,5.0,0.17531411198391722
4449,1495254600.0,228.5471996,229.7886179,5.0,0.22115724024326042
389,1488706200.0,235.9645239,237.61642970000003,5.0,0.15524400206878133
1555,1490466599.9999998,239.1168403,240.03763520000004,5.0,0.19155937190705963
5173,1502087399.9999998,230.9157969,232.26429570000002,5.0,0.14425495368461191
4555,1492785000.0,241.43451810000002,243.4423006,5.0,0.23050604186067458
118,1486870200.0,230.5954198,232.21600359999996,5.0,0.1717786947828919
4419,1497069000.0,228.7679722,230.09490659999997,5.0,0.17133832454323775
1572,1512585000.0,236.3058266,238.99974610000004,5.0,0.1899653766671368
4420,1500215400.0,229.1835965,232.8443232,5.0,0.17856007798775847
2491,1498969800.0,228.8319623,230.605966,5.0,0.12973161983437892
2612,1489707000.0,240.0003974,242.2927606,5.0,0.12992569965908174
2492,1491586200.0,240.32459390000002,243.1115843,5.0,0.19116275128079327
5160,1510054200.0,234.73503569999997,235.7009796,5.0,0.12955377782846303
659,1507426200.0,233.8665759,235.630168,5.0,0.16825376670815168
5709,1487910600.0,234.52180619999996,236.43407989999997,5.0,0.13856988199132678
1610,1489915800.0,234.9341189,237.0615879,5.0,0.2229390339010399
2670,1490023800.0,238.2320528,243.0789917,5.0,0.14549584440588534
4454,1495445400.0,227.8824071,228.52666930000004,5.0,0.15974752575524576
2577,1489181400.0,236.1779465,239.62219459999997,5.0,0.14707972993345467
2576,1489728600.0,224.27472979999996,227.0893979,5.0,0.19427213144986571
5720,1511555400.0,236.2033434,238.8040577,5.0,0.20462718446228015
4488,1496295000.0,227.545589,230.7936306,5.0,0.18456020786755134
4481,1511901000.0,236.4026332,239.10127489999996,5.0,0.2086512979378909
4529,1505878200.0,233.4400293,235.1768334,5.0,0.18431984143165417
674,1509460200.0,234.3611441,236.4612481,5.0,0.15557750926126934
2562,1509521400.0,232.4931555,237.4901731,5.0,0.17105281596045108
4515,1496460600.0,226.84254779999998,229.9489619,5.0,0.129305270314901
2561,1505784600.0,228.37191,235.5604472,5.0,0.1671126476356608
1542,1489404600.0,237.3888316,240.14945,5.0,0.14648322530194255
1543,1489750200.0,235.6612642,238.1320076,5.0,0.19366279337490322
679,1498559400.0,229.0181832,231.1674498,5.0,0.1627792767564087
2539,1510572600.0,234.4698058,236.2657061,5.0,0.1300754158212556
1550,1498005000.0,228.75930189999997,229.8673824,5.0,0.13688365603309446
2540,1512322200.0,235.8044346,238.65287499999997,5.0,0.1794508814707424
1545,1490391000.0,241.4932635,243.1256462,5.0,0.14377297039731377
1581,1510767000.0,235.54691619999997,238.17506739999996,5.0,0.19437080143237945
112,1512077400.0,235.27989739999998,237.8157797,5.0,0.15404979100032884
5721,1489336200.0,233.61882120000004,236.7236492,5.0,0.20313580975310044
1582,1489825800.0,236.1908686,238.90306750000002,5.0,0.183895734785703
2638,1490376600.0,240.7544921,242.6229758,5.0,0.14958333577180258
4499,1502775000.0,226.34733870000002,233.50627399999996,5.0,0.14220434142335842
5740,1509013800.0,233.9250072,235.43195219999998,5.0,0.13040265876843757
1537,1486906200.0,230.3998778,232.81851280000004,5.0,0.15415860796106157
1551,1509298200.0,234.784634,236.76964930000003,5.0,0.17388446193796192
2631,1505701800.0000002,234.19696990000003,236.0779377,5.0,0.2314339835394421
689,1509373800.0,233.5913652,235.9632982,5.0,0.133236109039044
1534,1495441800.0,228.5516026,230.0589825,5.0,0.2217336940125487
2519,1506321000.0,234.2638522,235.95169620000001,5.0,0.2119876678951111
2658,1489379400.0,237.4136012,239.32517779999998,5.0,0.15657980337680483
2657,1499603400.0,229.93633180000003,232.365024,5.0,0.1940759560437914
4525,1509953400.0,235.39764130000003,236.21317330000002,5.0,0.15470254826261443
4523,1489321800.0,233.39625310000002,235.5770736,5.0,0.22565379976446256
4431,1512423000.0,235.9618473,238.39956379999998,5.0,0.17167305612838102
98,1500733800.0,229.5976978,232.6008325,5.0,0.1620806937715924
716,1492875000.0,240.77759239999997,242.8448064,5.0,0.24484835729708954
377,1493242200.0,242.5384395,243.4835087,5.0,0.2453786301468026
2626,1502325000.0,231.0927115,233.6363175,5.0,0.18338957827941446
2525,1504193400.0,233.0188307,235.61011119999998,5.0,0.23616846877173195
2630,1489206600.0,235.0353303,237.2918416,5.0,0.18321873966924263
1599,1510669800.0,234.42726599999997,236.39867019999997,5.0,0.1312426148168007
5144,1503214200.0,231.680004,233.5855004,5.0,0.16968420084537483
2529,1489131000.0,237.4898915,239.99734359999997,5.0,0.13714280555301955
104,1493181000.0,226.15014529999996,228.47011460000002,5.0,0.16923735467724252
2580,1510785000.0,234.3124386,236.63221150000004,5.0,0.13408770917337168
5710,1502526600.0,231.7484455,234.4697978,5.0,0.21993311752153016
4406,1508351400.0,234.3258518,235.3851391,5.0,0.14916370537226054
4477,1501554600.0,231.52385619999998,234.1228894,5.0,0.23236947116308648
5699,1498194000.0,229.61488840000004,232.69032699999997,5.0,0.24681395999827813
5765,1501342200.0,229.59308360000003,232.1834607,5.0,0.132108783281492
1618,1512592200.0,235.6625787,238.5222551,5.0,0.16880544318839594
1520,1489581000.0,234.0572168,236.5577599,5.0,0.21742404120978878
699,1496287800.0,227.7810246,229.6851306,5.0,0.1528805357214306
4568,1490740200.0,242.3770827,243.0017169,5.0,0.15853987002533773
4400,1511548200.0000002,234.5119263,238.21672209999997,5.0,0.1691452863158061
4474,1508005800.0,234.6477062,235.4724167,5.0,0.16477017754647383
1518,1497691800.0,229.2228016,230.60598,5.0,0.1795627458760841
5123,1494901800.0,227.47030540000003,229.02062230000004,5.0,0.17159012029275975
5730,1497846600.0,229.92894899999996,231.18816189999998,5.0,0.21406769300299608
2476,1511422200.0,236.56041009999998,238.1566111,5.0,0.19323653946600317
2450,1502433000.0,232.523411,233.4665533,5.0,0.20761432212092318
2592,1510839000.0,234.9387153,236.7194583,5.0,0.1431485170153968
2593,1490563799.9999998,240.2126393,241.19091250000002,5.0,0.17687437347266546
2469,1497753000.0,229.14539129999997,230.46750120000002,5.0,0.17132189358783648
5761,1499589000.0,230.14671190000004,232.5702269,5.0,0.20695428405699234
1562,1496896200.0,228.20176650000002,230.6981367,5.0,0.17786125785686474
2607,1510497000.0000002,234.6815928,236.0756712,5.0,0.1295186587647485
2457,1489869000.0,238.37232649999999,241.4874157,5.0,0.14798902702925168
2598,1510324200.0,235.0419564,236.94543560000002,5.0,0.16088095031074648
5157,1490794200.0,238.1645559,240.4723409,5.0,0.1986665859722152
4577,1490409000.0,235.3009706,237.02383940000004,5.0,0.24882093379343045
4578,1502811000.0,229.96333400000003,233.8408098,5.0,0.16015302118516425
5702,1509903000.0,235.0071636,236.06133200000002,5.0,0.14553975463330052
4468,1503815400.0,232.54774550000002,234.9000553,5.0,0.21328671457121343
4415,1489501800.0,236.05589210000002,239.3787373,5.0,0.16395220960836696
2459,1503415800.0,231.6409566,234.96305219999996,5.0,0.21080421315111247
2605,1497432600.0,228.7754727,230.6961482,5.0,0.17671064674608275
2486,1502260200.0,232.60519219999998,233.91505700000002,5.0,0.2283224517950428
2480,1510835400.0,234.55273990000003,236.5920484,5.0,0.13490162041132964
2603,1494653400.0,227.8916119,230.00766650000003,5.0,0.2275352395671132
386,1489872600.0,239.8398346,242.70607229999996,5.0,0.13223655783001884
703,1499059800.0,228.7452608,231.04436479999998,5.0,0.13756395673379807
2610,1489768200.0,237.369817,239.6437304,5.0,0.16814616385247394
4396,1513323000.0,236.9197146,237.5219376,5.0,0.14418301430056843
2582,1510846200.0,235.3711041,237.8599499,5.0,0.18089355047036793
1513,1490016600.0,238.87010310000002,241.53025780000002,5.0,0.15164269867053812
2679,1496975400.0,229.1064268,230.23569730000003,5.0,0.18997143493080082
5133,1489725000.0,225.0434083,227.29640270000002,5.0,0.24275228009654204
2481,1488796200.0,232.44827000000004,236.5287043,5.0,0.18504282276186224
403,1486690199.9999998,232.2546573,233.6986563,5.0,0.1324905033710267
5732,1511461800.0,236.28595479999998,238.99698259999997,5.0,0.21370623238649505
532,1503174600.0,235.99520049999998,238.61569859999997,6.0,0.4475663174115589
764,1493184600.0,228.23889570000003,230.5726197,6.0,0.33260157011954133
3820,1498534200.0,232.6044731,235.0711596,6.0,0.41323325490232343
4890,1495027800.0,231.61988539999996,233.0724693,6.0,0.4717318355800281
4330,1496158200.0,241.15731320000003,242.4189018,6.0,0.3971183757214289
4338,1494257400.0,230.0800179,232.1850237,6.0,0.41739238733797096
4886,1492741800.0,228.6928046,230.0011049,6.0,0.35370792033105775
441,1508326200.0,240.6818515,241.9756407,6.0,0.47694518435068606
979,1508455800.0,238.04885,239.96010730000003,6.0,0.35239377587549137
5367,1497115800.0,231.1904048,232.5292375,6.0,0.33055997147872845
4837,1490729400.0,240.174066,237.55124009999997,6.0,0.2782146178950717
984,1496561400.0,232.416921,234.57331369999997,6.0,0.4821413484524538
977,1493436600.0,228.77816900000002,229.8471012,6.0,0.31554497945766113
5041,1507890600.0,238.77003410000003,240.7825343,6.0,0.4127724086187074
3798,1498051800.0000002,241.0770749,242.77055990000002,6.0,0.48184929471615534
5342,1494891000.0,242.05034909999998,242.8434636,6.0,0.3269351011022841
503,1494610200.0,239.15684359999997,237.9890692,6.0,0.444900467141077
285,1507246200.0000002,239.7353023,239.61669529999998,6.0,0.4168521019110632
4903,1503304200.0,233.2251689,236.0495701,6.0,0.2837355185293068
5198,1490257800.0,234.03675540000003,236.0216093,6.0,0.26613462877458616
5055,1507379400.0,236.6243514,239.1638044,6.0,0.3324944309251742
711,1503091800.0,235.2286326,239.589082,6.0,0.4779974896053699
5159,1495485000.0,240.8733657,241.523718,6.0,0.38568168459102226
3808,1493796600.0,238.4458294,240.5354225,6.0,0.3364769803058318
272,1498872600.0,234.2338347,235.744082,6.0,0.47309152367475565
4302,1500827400.0,233.5551475,238.0164778,6.0,0.46948604515379033
1018,1497515400.0,232.1156222,234.882175,6.0,0.4389708856376808
710,1508761800.0,236.7427568,239.05081879999997,6.0,0.28983291652472043
1017,1495564200.0,241.2616586,239.5027736,6.0,0.44526515841725567
505,1501025400.0,234.09046309999997,236.4894923,6.0,0.4040060768297987
4898,1496518200.0,241.28095189999996,240.677108,6.0,0.45624576729682903
535,1495679400.0,231.07789279999997,231.4791273,6.0,0.35709519475070406
4905,1495211400.0,241.0791638,239.4147759,6.0,0.43037970097425815
273,1492673400.0,238.05326470000003,239.61143419999996,6.0,0.30115239327826476
1021,1503628200.0,232.52246899999997,237.4669213,6.0,0.3216593395768475
5338,1493991000.0,229.4004153,231.7814364,6.0,0.38824332371015746
980,1506583800.0,238.1949875,240.01630010000002,6.0,0.41925605819947637
4833,1498300200.0,232.3707852,234.08418819999997,6.0,0.3758890035988764
3811,1505820600.0,236.5899074,238.7232666,6.0,0.36646574707806895
4312,1492867800.0,235.72621890000002,238.39127430000002,6.0,0.3497836331650388
4842,1510957800.0,237.1400011,240.17460719999997,6.0,0.2749318271171256
4317,1493411400.0,238.4584087,240.0307894,6.0,0.32731404106448464
4862,1506234600.0,234.6519729,238.0472363,6.0,0.29374568065817613
4861,1506940200.0,239.4477591,240.8470263,6.0,0.4621180116205263
999,1491568200.0,235.35476860000003,237.9306624,6.0,0.29076576831958045
519,1506450600.0,236.22079510000003,238.1412032,6.0,0.3179167937042807
4859,1493346600.0,229.52033570000003,231.0976803,6.0,0.39908951897658157
281,1499322600.0,231.9307893,235.7855052,6.0,0.3946760788729698
3843,1508095799.9999998,237.27791609999997,238.93499269999998,6.0,0.31464971631083993
761,1496025000.0,231.2243946,232.7644215,6.0,0.39185168695622263
707,1494833399.9999998,238.3683645,240.9750983,6.0,0.38101413376123755
437,1502789400.0,234.8063087,237.9040281,6.0,0.408331450009853
5213,1496658600.0,231.6227974,233.00041829999998,6.0,0.3844630546742838
5349,1493386200.0,238.9931126,241.5173772,6.0,0.2964206624724541
993,1501666200.0000002,233.0756992,236.31644289999997,6.0,0.34875829330408853
5352,1492767000.0,229.656142,231.22799,6.0,0.4443820010867756
280,1495326599.9999998,238.8163728,240.4150726,6.0,0.41393199528128727
760,1507282200.0,237.15784450000004,238.3043577,6.0,0.31640231871708085
4855,1494099000.0,237.8914171,239.32086270000002,6.0,0.38092408501152497
4848,1505539800.0000002,237.2739566,239.4327785,6.0,0.4163635097231856
3852,1494221400.0,228.6099276,231.282963,6.0,0.32510085537443495
3851,1493227800.0,238.1536523,237.8079517,6.0,0.3763880995361826
520,1501147800.0,233.22526110000004,235.4335954,6.0,0.335636632300437
4857,1506425400.0,238.905461,240.9985685,6.0,0.475408100157343
762,1504117800.0,236.54820179999996,239.986231,6.0,0.47797012377719467
3837,1493213400.0,236.50445500000004,238.5028974,6.0,0.3606247180430793
4320,1493094600.0000002,228.0420893,229.68412200000003,6.0,0.2938702068014341
5044,1494991800.0,226.94527020000004,233.72122129999997,6.0,0.392697759765597
510,1490671800.0,228.00606080000003,230.53593710000004,6.0,0.47353668654935593
4882,1495956600.0,231.3770914,232.5953302,6.0,0.3942717230870264
5344,1510954200.0,237.16179899999997,240.35257000000001,6.0,0.2813564574831328
702,1501493400.0,233.8731271,236.25821169999998,6.0,0.3705933422193494
5346,1507419000.0,238.04284649999997,240.5385446,6.0,0.406417269067614
4326,1503657000.0,234.9830368,238.0236206,6.0,0.3840834706806999
5050,1493116200.0,227.2446543,229.725384,6.0,0.2608763448066459
4460,1508697000.0,237.9547247,239.6305819,6.0,0.33221695496654086
3863,1490340600.0,233.7999687,236.08154740000003,6.0,0.269965445757978
5207,1493415000.0,240.12285680000002,241.1868297,6.0,0.2984241608824095
511,1505997000.0,235.6313863,238.7670901,6.0,0.3445301869395399
5046,1498023000.0,230.1264693,232.8333411,6.0,0.2721760934370584
4874,1497519000.0,233.0457286,234.5773647,6.0,0.4538926152034629
3862,1495063800.0,239.4390082,240.31382850000003,6.0,0.39927529062625616
763,1501223400.0,233.08062229999996,234.5520525,6.0,0.2965161999066616
5357,1498257000.0,232.9954907,235.17435300000002,6.0,0.4416846482637115
514,1495726200.0,239.21080700000002,241.5330008,6.0,0.4080616952802223
4870,1493879399.9999998,236.83941899999996,239.6379797,6.0,0.3703235802921793
5356,1495492200.0,239.09522009999998,240.2281612,6.0,0.4250345335630207
431,1489552200.0,226.32323220000004,227.5162306,6.0,0.3372491729928809
4453,1505921400.0,234.47877,237.62853319999996,6.0,0.28451403786984797
3835,1501576200.0,234.0215496,236.66056249999997,6.0,0.3871666888956978
531,1501489800.0,233.11313990000002,235.8144555,6.0,0.33529682756384105
4907,1507440599.9999998,236.70264110000002,240.4389895,6.0,0.37977070623398995
5166,1503912600.0,235.58024470000004,237.83156650000004,6.0,0.3794396186008931
4910,1500885000.0,233.4163663,235.5708557,6.0,0.3559145149328517
370,1494855000.0,230.93835509999997,233.2436432,6.0,0.463921793407871
3705,1504261800.0,236.14784489999997,237.9563842,6.0,0.383867681294169
722,1508711400.0,240.0987637,241.7405954,6.0,0.4438025604677139
3702,1507213800.0000002,239.78515840000003,241.1249333,6.0,0.46902402255701037
4416,1502904600.0,233.3025931,236.12648579999998,6.0,0.30149008277380784
5017,1491910200.0,237.2651725,240.1661626,6.0,0.25820188262711413
3707,1495171800.0,231.0468669,232.6070146,6.0,0.4226763825507657
3701,1499477400.0,233.48455530000004,234.9511539,6.0,0.39172029010596654
255,1500867000.0,233.50713379999996,235.5026688,6.0,0.35626365758951895
4379,1495549800.0,237.8904036,242.5176713,6.0,0.40071560383600363
469,1494246600.0,240.1447255,242.1449456,6.0,0.31902711154052465
1064,1496457000.0,230.06374999999997,232.4751298,6.0,0.3204720195280072
5175,1502800200.0,231.9265017,237.20141370000002,6.0,0.3298621589602298
4983,1508632200.0,238.2794781,240.9821653,6.0,0.3868179174639082
3699,1500773400.0,234.1784091,236.8229023,6.0,0.43064328243906386
465,1508916600.0,238.4719346,240.51875470000002,6.0,0.36481969282300225
471,1505485800.0,237.97033349999998,240.71025020000002,6.0,0.4813871577718365
3711,1502450999.9999998,234.8246202,237.2575677,6.0,0.3953786951349487
1052,1507404600.0,235.9606971,237.2088734,6.0,0.25416059475329095
5019,1492911000.0,239.0765865,240.29299960000003,6.0,0.29558680284486333
261,1497159000.0,230.233016,232.5600681,6.0,0.29883760235899615
1055,1506900600.0,237.9445162,239.89441249999996,6.0,0.39883092303291673
3724,1503095400.0,236.38701280000004,238.8539078,6.0,0.4690484473114245
1056,1494372599.9999998,241.4112796,242.3139849,6.0,0.3161148109262545
4418,1494019800.0,240.9703469,240.87055779999997,6.0,0.3319918175834662
4373,1502937000.0,236.0633167,238.2872247,6.0,0.44543972932424203
4968,1505532600.0,233.4695277,236.8441416,6.0,0.25063944350610046
5394,1493350200.0,229.4428101,231.0686214,6.0,0.3943708101418653
1058,1503577800.0,235.9471467,239.33154719999996,6.0,0.4602499360765754
3716,1493321399.9999998,239.482005,239.1261291,6.0,0.3434509447118325
5395,1500445799.9999998,229.4304626,238.5042681,6.0,0.4762314276899983
4971,1497072600.0,230.19660249999998,231.95241260000003,6.0,0.27779487786472445
1057,1497263400.0,231.65716510000001,235.1806517,6.0,0.45324704961120804
4384,1493616600.0,229.488134,231.7340502,6.0,0.4100195079030974
3687,1494300600.0,229.0774354,231.6134266,6.0,0.35260332874522476
4385,1499614200.0,230.9856464,233.6766905,6.0,0.26860745549354076
4999,1494354600.0,241.407723,241.08265019999996,6.0,0.34216001330096524
